Timestamp,Name,Action,Status,Image_Path,Confidence
2025-12-10 11:31:50,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:53,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:31:56,Rudresh bhai,Standing,ALERT CONTINUED,alert_snapshots\alert_Rudresh_bhai_20251210_113156.jpg,0.57
2025-12-10 11:31:58,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:32:01,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:32:04,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.57
2025-12-10 11:32:06,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,1.00
2025-12-10 11:32:40,Rudresh bhai,STILLNESS_ALERT,NO MOTION FOR 15.2 SECONDS,N/A,1.0
2025-12-10 11:34:06,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,alert_snapshots\alert_Rudresh_bhai_20251210_113406.jpg,0.55
2025-12-10 11:34:11,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_113411.jpg,1.00
2025-12-10 11:34:12,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.51
2025-12-10 11:34:30,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.59
2025-12-10 11:34:41,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,1.00
2025-12-10 11:36:41,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_113641.jpg,1.00
2025-12-10 11:36:41,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.56
2025-12-10 11:36:43,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.56
2025-12-10 11:36:54,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
2025-12-10 11:36:57,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
2025-12-10 11:37:00,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
2025-12-10 11:37:02,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
2025-12-10 11:37:05,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
2025-12-10 11:37:08,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
2025-12-10 11:37:11,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.46
